file,library,model,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid
USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401.json,USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401,llama-3.3-70b,False,2.9879159927368164,"; Lookback periods for LDL, HDL, smoking status, and CVD risk assessment are not explicitly mentioned in the CPG.; Specific thresholds for HDL-C and lookback periods for pregnancy, breastfeeding, ESRD encounters, dialysis, and statin therapy are not mentioned in the CPG but are specified in the ELM.; The ELM's detailed implementation of logic for various conditions (e.g., diabetes, hypertension, smoking status) and their impact on CVD risk assessment and statin therapy recommendation may not perfectly align with the CPG's intent due to these unspecified details.",,groq,USPSTF_Statin_Use_CPG.md,True,True,False,True
Condition_and_Medication_Count_FHIRv401.json,Condition_and_Medication_Count_FHIRv401,llama-3.3-70b,True,1.3551371097564697,,,groq,Condition_Medication_Count_CPG.md,True,True,True,True
Chlamydia_Screening_Common_CQL.json,ChlamydiaScreening_CDS_UsingCommon,llama-3.3-70b,True,1.3647210597991943,,,groq,Chlamydia_Screening_CPG.md,True,True,True,True
Adult-Weight-Screening-and-Follow-Up-OpenEMR.json,Adult-Weight-Screening-and-Follow-Up-OpenEMR,llama-3.3-70b,True,1.239138126373291,,,groq,Adult-Weight-Screening-and-Follow-Up-OpenEMR_CPG.md,True,True,True,True
Breast-Cancer-Screening-OpenEMR.json,Breast-Cancer-Screening-OpenEMR,llama-3.3-70b,True,0.9386453628540039,,,groq,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Colon-Cancer-Screening-OpenEMR.json,Colon-Cancer-Screening-OpenEMR,llama-3.3-70b,True,1.269963264465332,,,groq,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Prostate-Cancer-Screening-OpenEMR.json,Prostate-Cancer-Screening-OpenEMR,llama-3.3-70b,True,1.0026516914367676,,,groq,Prostate-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Depression_screening.json,DepressionScreening_CDS,llama-3.3-70b,True,0.9235355854034424,,,groq,Depression_screening_CPG.md,True,True,True,True
Osteoporosis screening.json,Osteoporosis_Screening_CDS,llama-3.3-70b,True,1.022780179977417,,,groq,Osteoporosis-Screening_CPG.md,True,True,True,True
Hypertension-Screening.json,Hypertension-Screening,llama-3.3-70b,False,1.1429085731506348,"; Age threshold mismatch: ELM uses 25 years, but CPG requires 18 years.; Time interval mismatch: ELM uses 6 months, but CPG requires 1 year (12 months).",,groq,Hypertension-Screening_CPG.md,True,True,True,False
Statin-Therapy-for-CVD-Prevention.json,Statin-Therapy-for-CVD-Prevention,llama-3.3-70b,False,0.9655570983886719,The upper age limit in the ELM implementation (80 years) does not match the CPG requirement (85 years).,,groq,Statin-Therapy-for-CVD-Prevention_CPG.md,True,True,True,False
Type-2-Diabetes-Diagnosis.json,Type-2-Diabetes-Diagnosis,llama-3.3-70b,False,1.8942246437072754,"The HbA1c laboratory test threshold value in the ELM implementation does not match the CPG requirement. The ELM should use the correct threshold value of >= 6.5% instead of ""9 g%"".",,groq,Type-2-Diabetes-Diagnosis_CPG.md,True,True,True,False
Cervical-Cancer-Screening.json,Cervical_Cancer_Screening_CDS,llama-3.3-70b,True,1.1993672847747803,,,groq,Cervical-Cancer-Screening_CPG.md,True,True,True,True
Lung-Cancer-Screening.json,Lung_Cancer_Screening_CDS,llama-3.3-70b,False,1.2686986923217773,"The ELM implementation does not fully capture the smoking history criteria as specified in the CPG, specifically the 20 pack-year requirement and the 15-year quit timeframe.",,groq,Lung-Cancer-Screening_CPG.md,True,True,False,True
AAA-Screening.json,AAA_Screening_CDS,llama-3.3-70b,True,1.234344482421875,,,groq,AAA-Screening_CPG.md,True,True,True,True
Alcohol-Misuse-Screening.json,Alcohol_Misuse_Screening_CDS,llama-3.3-70b,True,0.9683918952941895,,,groq,Alcohol-Misuse-Screening_CPG.md,True,True,True,True
