file,library,model,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid
USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401.json,USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401,gpt-oss-20b,False,1.942115068435669,,,groq,USPSTF_Statin_Use_CPG.md,True,True,False,True
Condition_and_Medication_Count_FHIRv401.json,Condition_and_Medication_Count_FHIRv401,gpt-oss-20b,False,1.012641191482544,"; **NumberConfirmedConditions filter** – The ELM uses `ToConcept(C.verificationStatus) ~ Concept ""Condition Confirmed""` which does not explicitly reference the required code system `http://terminology.hl7.org/CodeSystem/condition-ver-status`. The CPG requires filtering on `verificationStatus = ""confirmed""` in that code system.; **Summary implementation** – The ELM only shows `[Concatenate]` without detailing the required format `{PatientFirstName} has {N} confirmed conditions and {M} MedicationRequests.` and the extraction of `PatientFirstName` from `Patient.name[0].given[0]`.",,groq,Condition_Medication_Count_CPG.md,True,True,False,True
Chlamydia_Screening_Common_CQL.json,ChlamydiaScreening_CDS_UsingCommon,gpt-oss-20b,True,0.5671393871307373,,,groq,Chlamydia_Screening_CPG.md,True,True,True,True
Adult-Weight-Screening-and-Follow-Up-OpenEMR.json,Adult-Weight-Screening-and-Follow-Up-OpenEMR,gpt-oss-20b,True,1.3918449878692627,,,groq,Adult-Weight-Screening-and-Follow-Up-OpenEMR_CPG.md,True,True,True,True
Breast-Cancer-Screening-OpenEMR.json,Breast-Cancer-Screening-OpenEMR,gpt-oss-20b,True,0.37993645668029785,,,groq,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Colon-Cancer-Screening-OpenEMR.json,Colon-Cancer-Screening-OpenEMR,gpt-oss-20b,True,0.3328549861907959,,,groq,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Prostate-Cancer-Screening-OpenEMR.json,Prostate-Cancer-Screening-OpenEMR,gpt-oss-20b,True,0.5442540645599365,,,groq,Prostate-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Depression_screening.json,DepressionScreening_CDS,gpt-oss-20b,False,1.6031725406646729,"The ELM implementation does not include a check for a qualifying encounter during the measurement period (i.e., it does not reference the “Encounter to Screen for Depression” value set). This omission means the inclusion criterion requiring a qualifying encounter is not enforced.",,groq,Depression_screening_CPG.md,True,True,False,True
Osteoporosis screening.json,Osteoporosis_Screening_CDS,gpt-oss-20b,False,1.3338234424591064,"; The ELM implementation checks female status by comparing `[Patient].gender.value = female` (string) instead of referencing the required value set `2.16.840.1.113883.3.560.100.2`.; The logic for detecting a history of osteoporotic fractures uses `NOT (IsNull(C.clinicalStatus))`, which may miss fractures where `clinicalStatus` is null, whereas the CPG requires any recorded osteoporotic fracture regardless of clinical status.",,groq,Osteoporosis-Screening_CPG.md,True,True,False,True
Hypertension-Screening.json,Hypertension-Screening,gpt-oss-20b,False,0.729926347732544,"[Age threshold mismatch: CPG requires age ≥18, ELM uses age ≥25; Lookback period mismatch: CPG requires 12 months, ELM uses 6 months]",,groq,Hypertension-Screening_CPG.md,True,True,True,False
