file,library,model,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid
USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401.json,USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401,llama-3.3-70b,False,1.4718492031097412,"; Age threshold in ELM implementation does not explicitly exclude values outside the 40-75 range as defined in the CPG, but the logic definition ""InDemographic"" correctly checks for age >= 40 and age <= 75.; Time interval for lookback periods in ELM (6 years for LDL, HDL, and smoking status) does not match the implied annual or more frequent assessment in the CPG for risk factors and CVD risk calculation.; The CPG recommends statin therapy for patients with a 10-year CVD risk of 10% or greater, but the ELM implementation does not explicitly state how the CVD risk is calculated or compared to this threshold, only that it uses a validated risk calculator.; Exclusion criteria in the ELM implementation include conditions like cirrhosis and rhabdomyolysis, which are not mentioned in the provided CPG summary.; The ELM checks for pregnancy and breastfeeding status over different time intervals (42 weeks for pregnancy, 1 year for breastfeeding) than might be implied by the CPG's general exclusion of pregnant or breastfeeding women without specifying a time frame.; The logic for determining if a patient is on statin therapy (OnStatinTherapy) in the ELM considers medication statements, requests, and dispenses over a 2-year period, which may not perfectly align with the CPG's intent regarding current statin use as an exclusion criterion.",,groq,USPSTF_Statin_Use_CPG.md,True,True,False,True
Condition_and_Medication_Count_FHIRv401.json,Condition_and_Medication_Count_FHIRv401,llama-3.3-70b,True,0.08387041091918945,,,groq,Condition_Medication_Count_CPG.md,True,True,True,True
Chlamydia_Screening_Common_CQL.json,ChlamydiaScreening_CDS_UsingCommon,llama-3.3-70b,True,0.16482138633728027,,,groq,Chlamydia_Screening_CPG.md,True,True,True,True
Adult-Weight-Screening-and-Follow-Up-OpenEMR.json,Adult-Weight-Screening-and-Follow-Up-OpenEMR,llama-3.3-70b,True,0.14539074897766113,,,groq,Adult-Weight-Screening-and-Follow-Up-OpenEMR_CPG.md,True,True,True,True
Breast-Cancer-Screening-OpenEMR.json,Breast-Cancer-Screening-OpenEMR,llama-3.3-70b,True,0.10198068618774414,,,groq,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Colon-Cancer-Screening-OpenEMR.json,Colon-Cancer-Screening-OpenEMR,llama-3.3-70b,True,0.1476728916168213,,,groq,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Prostate-Cancer-Screening-OpenEMR.json,Prostate-Cancer-Screening-OpenEMR,llama-3.3-70b,True,0.10625505447387695,,,groq,Prostate-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Depression_screening.json,DepressionScreening_CDS,llama-3.3-70b,True,0.14187002182006836,,,groq,Depression_screening_CPG.md,True,True,True,True
Osteoporosis screening.json,Osteoporosis_Screening_CDS,llama-3.3-70b,True,0.16767454147338867,,,groq,Osteoporosis-Screening_CPG.md,True,True,True,True
Hypertension-Screening.json,Hypertension-Screening,llama-3.3-70b,False,0.31350255012512207,"Age threshold mismatch (ELM: 25, CPG: 18); time interval mismatch (ELM: 6 months, CPG: 12 months)",,groq,Hypertension-Screening_CPG.md,True,True,True,False
