file,library,model,trial,ablation,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid
USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401.json,USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401,qwen3.5-35b-a3b,1,no_cpg,False,8.564231157302856,,,openrouter,USPSTF_Statin_Use_CPG.md,True,True,False,True
Condition_and_Medication_Count_FHIRv401.json,Condition_and_Medication_Count_FHIRv401,qwen3.5-35b-a3b,1,no_cpg,False,1.774111270904541,"The ELM implementation defines a logic condition `HasCount` that triggers if the sum of confirmed conditions and medication requests is greater than 0. However, the CPG specification explicitly states ""None specified"" for both Age Thresholds and Time Intervals, and provides no clinical criteria for a ""Summary"" action based on these counts. The ELM logic appears to implement a generic ""any condition or medication"" rule that is not supported by the provided CPG parameters, which lack the necessary clinical context (such as specific condition types, medication classes, or time windows) to make this logic clinically reasonable or valid for a specific decision support scenario. Additionally, the `Summary` logic is defined as a simple `Concatenate` without specifying what data to concatenate, rendering the output undefined.",,openrouter,Condition_Medication_Count_CPG.md,True,True,False,True
Chlamydia_Screening_Common_CQL.json,ChlamydiaScreening_CDS_UsingCommon,qwen3.5-35b-a3b,1,no_cpg,False,1.7457232475280762,"The Value Set for ""Reason for not performing Chlamydia Screening"" is listed as ""TBD"" (To Be Determined) in the ELM implementation summary. A clinically reasonable implementation requires a specific, populated Value Set (e.g., SNOMED CT or LOINC codes) to accurately identify documented reasons for omission; leaving this undefined prevents the logic from correctly evaluating the ""No Screening"" condition. Additionally, the ""Reason for not performing Chlamydia Screening"" value set is referenced in the ""No Screening"" logic but was not defined in the ""Key Values to Verify"" section, creating a gap between the defined parameters and the logic execution.",,openrouter,Chlamydia_Screening_CPG.md,True,True,False,True
Adult-Weight-Screening-and-Follow-Up-OpenEMR.json,Adult-Weight-Screening-and-Follow-Up-OpenEMR,qwen3.5-35b-a3b,1,no_cpg,False,1.6318323612213135,"The 'Errors' logic definition is inverted relative to the clinical intent. It triggers an error message when the patient does NOT meet the inclusion criteria (e.g., ""Patient does not meet criteria...""), whereas a clinical decision support system should typically suppress recommendations or return null for non-eligible patients without generating an error. Additionally, the 'Rationale', 'Links', and 'Suggestions' fields are hardcoded to null for all cases, which prevents the system from providing necessary context or resources when a recommendation is made or when criteria are not met.",,openrouter,Adult-Weight-Screening-and-Follow-Up-OpenEMR_CPG.md,True,True,False,True
Breast-Cancer-Screening-OpenEMR.json,Breast-Cancer-Screening-OpenEMR,qwen3.5-35b-a3b,1,no_cpg,True,0.6255886554718018,,,openrouter,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Colon-Cancer-Screening-OpenEMR.json,Colon-Cancer-Screening-OpenEMR,qwen3.5-35b-a3b,1,no_cpg,True,0.6522929668426514,,,openrouter,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Prostate-Cancer-Screening-OpenEMR.json,Prostate-Cancer-Screening-OpenEMR,qwen3.5-35b-a3b,1,no_cpg,False,3.3292505741119385,"The ELM logic defines the 'Assessment' condition as NOT (EXISTS (ProcedureLookBack(..., 1 month))), which implies the patient should be screened if they have NOT had a procedure in the last 1 month. This is clinically unreasonable for prostate cancer screening guidelines, which typically require a lookback period of 12 months (1 year) to determine if a patient is due for screening, not 1 month. A 1-month interval would result in inappropriate over-screening or failure to screen patients who are actually due (e.g., those screened 2 months ago). Additionally, the logic does not explicitly exclude patients who have had a prostate cancer diagnosis or a prior negative workup that precludes screening, which is a standard exclusion in CPGs.",,openrouter,Prostate-Cancer-Screening-OpenEMR_CPG.md,True,True,False,True
Depression_screening.json,DepressionScreening_CDS,qwen3.5-35b-a3b,1,no_cpg,True,0.9251708984375,,,openrouter,Depression_screening_CPG.md,True,True,True,True
Osteoporosis screening.json,Osteoporosis_Screening_CDS,qwen3.5-35b-a3b,1,no_cpg,True,0.8784928321838379,,,openrouter,Osteoporosis-Screening_CPG.md,True,True,True,True
Hypertension-Screening.json,Hypertension-Screening,qwen3.5-35b-a3b,1,no_cpg,True,0.9430599212646484,,,openrouter,Hypertension-Screening_CPG.md,True,True,False,False
Statin-Therapy-for-CVD-Prevention.json,Statin-Therapy-for-CVD-Prevention,qwen3.5-35b-a3b,1,no_cpg,True,0.3470194339752197,,,openrouter,Statin-Therapy-for-CVD-Prevention_CPG.md,True,True,False,False
Type-2-Diabetes-Diagnosis.json,Type-2-Diabetes-Diagnosis,qwen3.5-35b-a3b,1,no_cpg,False,1.2160699367523193,"The HbA1c threshold of 9 g% is clinically unreasonable and likely incorrect. Standard clinical guidelines (e.g., ADA) define diabetes diagnosis at an HbA1c level of >= 6.5%. A threshold of 9% is extremely high and would miss the vast majority of patients with newly diagnosed or uncontrolled diabetes. Additionally, the unit ""g%"" is non-standard for HbA1c reporting; the standard unit is ""%"". The value should likely be 6.5% (or 6.5 g/dL if strictly adhering to legacy mass/mass units, though 6.5% is the standard convention).",,openrouter,Type-2-Diabetes-Diagnosis_CPG.md,True,True,True,False
Cervical-Cancer-Screening.json,Cervical_Cancer_Screening_CDS,qwen3.5-35b-a3b,1,no_cpg,True,0.599158525466919,,,openrouter,Cervical-Cancer-Screening_CPG.md,True,True,True,True
Lung-Cancer-Screening.json,Lung_Cancer_Screening_CDS,qwen3.5-35b-a3b,1,no_cpg,False,1.7788732051849365,"The ELM implementation is missing the critical ""20 pack-year smoking history"" requirement defined in the Rationale and USPSTF guidelines. The `Has Smoking History` logic only checks for the presence of a ""Tobacco User"" condition code, which does not quantify the intensity or duration of smoking (pack-years). Additionally, the `Has Recent LDCT` lookback period is defined as ""1 years"" (likely a typo for ""1 year""), but the logic fails to account for the specific 20 pack-year threshold necessary to determine eligibility.",,openrouter,Lung-Cancer-Screening_CPG.md,True,True,False,True
AAA-Screening.json,AAA_Screening_CDS,qwen3.5-35b-a3b,1,no_cpg,True,0.8205697536468506,,,openrouter,AAA-Screening_CPG.md,True,True,True,True
