file,library,model,trial,ablation,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid
USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401.json,USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401,gpt-oss-20b,4,no_cpg_no_simplify,True,6.2831175327301025,,,groq,USPSTF_Statin_Use_CPG.md,True,True,True,True
Condition_and_Medication_Count_FHIRv401.json,Condition_and_Medication_Count_FHIRv401,gpt-oss-20b,4,no_cpg_no_simplify,True,0.483381986618042,,,groq,Condition_Medication_Count_CPG.md,True,True,True,True
Chlamydia_Screening_Common_CQL.json,ChlamydiaScreening_CDS_UsingCommon,gpt-oss-20b,4,no_cpg_no_simplify,True,0.8093907833099365,,,groq,Chlamydia_Screening_CPG.md,True,True,True,True
Adult-Weight-Screening-and-Follow-Up-OpenEMR.json,Adult-Weight-Screening-and-Follow-Up-OpenEMR,gpt-oss-20b,4,no_cpg_no_simplify,True,0.970329761505127,,,groq,Adult-Weight-Screening-and-Follow-Up-OpenEMR_CPG.md,True,True,True,True
Breast-Cancer-Screening-OpenEMR.json,Breast-Cancer-Screening-OpenEMR,gpt-oss-20b,4,no_cpg_no_simplify,False,0.8561577796936035,"[Age threshold set to 40 years, which is lower than most breast‑cancer screening guidelines that recommend starting routine mammography at 50 (or 45 in some guidelines); Lookback period for mammogram set to 1 year, whereas guidelines typically recommend a 2‑year interval for routine screening.]",,groq,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,False,True
Colon-Cancer-Screening-OpenEMR.json,Colon-Cancer-Screening-OpenEMR,gpt-oss-20b,4,no_cpg_no_simplify,False,0.9682891368865967,[LookBack interval incorrectly set to 1 month instead of the clinically appropriate 10‑year interval for colonoscopy screening; the logic for determining a colonoscopy within the look‑back period is therefore incorrect.],,groq,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,False,True
Prostate-Cancer-Screening-OpenEMR.json,Prostate-Cancer-Screening-OpenEMR,gpt-oss-20b,4,no_cpg_no_simplify,True,1.5241343975067139,,,groq,Prostate-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Depression_screening.json,DepressionScreening_CDS,gpt-oss-20b,4,no_cpg_no_simplify,True,1.1573433876037598,,,groq,Depression_screening_CPG.md,True,True,True,True
Osteoporosis screening.json,Osteoporosis_Screening_CDS,gpt-oss-20b,4,no_cpg_no_simplify,False,1.250810146331787,"The logic excludes patients who have osteopenia or an osteoporotic fracture from the screening population. According to USPSTF guidelines, women 65 years or older should be screened for osteoporosis with DXA regardless of prior osteopenia or fracture history. Additionally, the “Has Osteoporotic Fracture” expression only checks that the clinicalStatus is not null, which may not reliably identify fracture conditions.",,groq,Osteoporosis-Screening_CPG.md,True,True,False,True
Hypertension-Screening.json,Hypertension-Screening,gpt-oss-20b,4,no_cpg_no_simplify,True,0.7924339771270752,,,groq,Hypertension-Screening_CPG.md,True,True,False,False
Statin-Therapy-for-CVD-Prevention.json,Statin-Therapy-for-CVD-Prevention,gpt-oss-20b,4,no_cpg_no_simplify,True,0.39644336700439453,,,groq,Statin-Therapy-for-CVD-Prevention_CPG.md,True,True,False,False
Type-2-Diabetes-Diagnosis.json,Type-2-Diabetes-Diagnosis,gpt-oss-20b,4,no_cpg_no_simplify,False,0.9433612823486328,"[HbA1c threshold set to ≥9 g% is clinically unreasonable for a diabetes diagnosis (typical diagnostic threshold is ≥6.5 % or 48 mmol/mol); the unit “g%” is incorrect – HbA1c is expressed as a percentage, not grams per percent.]",,groq,Type-2-Diabetes-Diagnosis_CPG.md,True,True,True,False
Cervical-Cancer-Screening.json,Cervical_Cancer_Screening_CDS,gpt-oss-20b,4,no_cpg_no_simplify,True,0.29170870780944824,,,groq,Cervical-Cancer-Screening_CPG.md,True,True,True,True
Lung-Cancer-Screening.json,Lung_Cancer_Screening_CDS,gpt-oss-20b,4,no_cpg_no_simplify,False,0.971081018447876,The CDS logic does not fully align with USPSTF recommendations. Specifically:,,groq,Lung-Cancer-Screening_CPG.md,True,True,False,True
AAA-Screening.json,AAA_Screening_CDS,gpt-oss-20b,4,no_cpg_no_simplify,True,0.6329309940338135,,,groq,AAA-Screening_CPG.md,True,True,True,True
