file,library,model,trial,ablation,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid
USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401.json,USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401,qwen3-32b,2,no_simplify,False,4.485673904418945,"[The ELM implementation is missing the check for elevated total cholesterol (a component of dyslipidemia) in the HasCVDRRiskFactors expression. The CPG requires dyslipidemia to include elevated LDL, low HDL, OR elevated total cholesterol, but the ELM only checks LDL >130 mg/dL and HDL <40 mg/dL. This omits the total cholesterol criterion, which could lead to incomplete identification of patients with dyslipidemia.]",,groq,USPSTF_Statin_Use_CPG.md,True,True,False,True
Condition_and_Medication_Count_FHIRv401.json,Condition_and_Medication_Count_FHIRv401,qwen3-32b,2,no_simplify,True,1.3085126876831055,,,groq,Condition_Medication_Count_CPG.md,True,True,True,True
Chlamydia_Screening_Common_CQL.json,ChlamydiaScreening_CDS_UsingCommon,qwen3-32b,2,no_simplify,True,1.6550393104553223,,,groq,Chlamydia_Screening_CPG.md,True,True,True,True
Adult-Weight-Screening-and-Follow-Up-OpenEMR.json,Adult-Weight-Screening-and-Follow-Up-OpenEMR,qwen3-32b,2,no_simplify,True,1.4323067665100098,,,groq,Adult-Weight-Screening-and-Follow-Up-OpenEMR_CPG.md,True,True,True,True
Breast-Cancer-Screening-OpenEMR.json,Breast-Cancer-Screening-OpenEMR,qwen3-32b,2,no_simplify,True,1.5558676719665527,,,groq,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Colon-Cancer-Screening-OpenEMR.json,Colon-Cancer-Screening-OpenEMR,qwen3-32b,2,no_simplify,True,1.3010172843933105,,,groq,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Prostate-Cancer-Screening-OpenEMR.json,Prostate-Cancer-Screening-OpenEMR,qwen3-32b,2,no_simplify,True,1.7013521194458008,,,groq,Prostate-Cancer-Screening-OpenEMR_CPG.md,True,True,True,True
Depression_screening.json,DepressionScreening_CDS,qwen3-32b,2,no_simplify,False,2.5075764656066895,"[The ELM implementation is missing the ""Encounter to Screen for Depression"" value set check (2.16.840.1.113883.3.600.1916) from the inclusion criteria. The CPG requires a qualifying encounter during the measurement period, but this condition is not implemented in the ELM logic. All other numeric values (age 12, 1-year screening interval) and logical operators (AND/OR/NOT) match the requirements.]",,groq,Depression_screening_CPG.md,True,True,False,True
Osteoporosis screening.json,Osteoporosis_Screening_CDS,qwen3-32b,2,no_simplify,True,2.1777803897857666,,,groq,Osteoporosis-Screening_CPG.md,True,True,True,True
Hypertension-Screening.json,Hypertension-Screening,qwen3-32b,2,no_simplify,False,1.6678404808044434,"[Minimum Age requirement mismatch (CPG: 18 years, ELM: 25 years), Encounter LookBack interval mismatch (CPG: 12 months, ELM: 6 months)]",,groq,Hypertension-Screening_CPG.md,True,True,True,False
Statin-Therapy-for-CVD-Prevention.json,Statin-Therapy-for-CVD-Prevention,qwen3-32b,2,no_simplify,False,1.3910746574401855,"[""Age range upper limit is 80 years in ELM but CPG specifies 85 years""]",,groq,Statin-Therapy-for-CVD-Prevention_CPG.md,True,True,True,False
Type-2-Diabetes-Diagnosis.json,Type-2-Diabetes-Diagnosis,qwen3-32b,2,no_simplify,False,1.8062622547149658,"[The HbA1c Laboratory Test criteria in ELM uses a value of 9 g% instead of the required 6.5% specified in the CPG. The unit ""g%"" in ELM does not match the expected unit ""%"" for HbA1c measurement.]",,groq,Type-2-Diabetes-Diagnosis_CPG.md,True,True,True,False
Cervical-Cancer-Screening.json,Cervical_Cancer_Screening_CDS,qwen3-32b,2,no_simplify,True,1.2895755767822266,,,groq,Cervical-Cancer-Screening_CPG.md,True,True,True,True
Lung-Cancer-Screening.json,Lung_Cancer_Screening_CDS,qwen3-32b,2,no_simplify,False,1.803786039352417,[,,groq,Lung-Cancer-Screening_CPG.md,True,True,False,True
AAA-Screening.json,AAA_Screening_CDS,qwen3-32b,2,no_simplify,True,1.5759036540985107,,,groq,AAA-Screening_CPG.md,True,True,True,True
Alcohol-Misuse-Screening.json,Alcohol_Misuse_Screening_CDS,qwen3-32b,2,no_simplify,True,1.4151051044464111,,,groq,Alcohol-Misuse-Screening_CPG.md,True,True,True,True
Falls-Prevention-Screening.json,Falls_Prevention_Screening_CDS,qwen3-32b,2,no_simplify,True,1.7543020248413086,,,groq,Falls-Prevention-Screening_CPG.md,True,True,True,True
Tobacco-Use-Screening.json,Tobacco_Use_Screening_CDS,qwen3-32b,2,no_simplify,True,1.236499547958374,,,groq,Tobacco-Use-Screening_CPG.md,True,True,True,True
Colorectal-Cancer-Average-Risk-Screening.json,Colorectal_Cancer_AverageRisk_Screening_CDS,qwen3-32b,2,no_simplify,False,1.9040617942810059,"[Minimum Age in ELM is set to 60 instead of 45 as per CPG. Time interval for recent screening checks 2 years instead of 1 year. Rationale output is always null in ELM, but CPG requires non-null rationale when screening is needed.]",,groq,Colorectal-Cancer-Average-Risk-Screening_CPG.md,True,True,True,False
Anxiety-Screening.json,Anxiety_Screening_CDS,qwen3-32b,2,no_simplify,False,1.974679946899414,"[Time interval for recent anxiety screening is 6 months in ELM but should be 1 year as per CPG. Rationale is set to null in ELM when screening is needed, but CPG requires specific rationale text.]",,groq,Anxiety-Screening_CPG.md,True,True,True,False
HIV-Screening.json,HIV_Screening_CDS,qwen3-32b,2,no_simplify,False,1.5617256164550781,"[Age lower bound in ELM is 30 instead of 15, no upper age bound check for 65, rationale is always null instead of providing specified text when InPopulation=true]",,groq,HIV-Screening_CPG.md,True,True,True,False
Prediabetes-Obesity-Screening.json,Prediabetes_Obesity_Screening_CDS,qwen3-32b,2,no_simplify,False,1.2595248222351074,[BMI threshold in ELM is 35 kg/m2 instead of 25 kg/m2 as required by CPG; time interval for recent test is 1 year instead of 3 years in ELM; Rationale output is incorrectly set to null when InPopulation is true (should provide specified rationale text)],,groq,Prediabetes-Obesity-Screening_CPG.md,True,True,True,False
Cervical-Cancer-Screening-WrongAge.json,Cervical_Cancer_Screening_CDS,qwen3-32b,2,no_simplify,False,1.7215142250061035,"[""In Demographic"" expression checks age >= 30 instead of 21 as specified in CPG requirements. The lower age bound in ELM (30) does not match CPG inclusion criteria (21).]",,groq,Cervical-Cancer-Screening_CPG.md,True,True,True,False
Depression-Screening-WrongLookback.json,DepressionScreening_CDS,qwen3-32b,2,no_simplify,False,1.5942118167877197,[,,groq,Depression_screening_CPG.md,True,True,True,False
Falls-Prevention-WrongAge.json,Falls_Prevention_Screening_CDS,qwen3-32b,2,no_simplify,False,1.3632817268371582,"[""In Demographic"" expression checks for age >=75 instead of age >=65 as specified in the CPG requirements. The numeric value 75 in ELM does not match the required value 65.]",,groq,Falls-Prevention-Screening_CPG.md,True,True,True,False
Alcohol-Misuse-WrongAge.json,Alcohol_Misuse_Screening_CDS,qwen3-32b,2,no_simplify,False,1.4034128189086914,"[""In the ELM, the 'In Demographic' expression incorrectly checks for age >= 25 instead of age >= 18 as specified in the CPG requirements. This numeric mismatch violates the inclusion criteria for the target population.""]",,groq,Alcohol-Misuse-Screening_CPG.md,True,True,True,False
Osteoporosis-WrongLookback.json,Osteoporosis_Screening_CDS,qwen3-32b,2,no_simplify,False,1.6106338500976562,"[""Has Recent DEXA Scan"" expression in ELM uses 6 months interval instead of 2 years as specified in CPG requirements. The ELM contains: ""Subtract... 6 months"" but CPG requires ""DEXA scan in past 2 years"".]",,groq,Osteoporosis-Screening_CPG.md,True,True,True,False
