file,library,model,trial,ablation,valid,time_seconds,errors,warnings,source,cpg_file,has_cpg,has_ground_truth,correct,expected_valid
USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401.json,USPSTFStatinUseForPrimaryPreventionOfCVDInAdultsSharedLogicFHIRv401,gpt-5.4-mini,5,no_cpg_no_simplify,True,2.152003049850464,,,openai,USPSTF_Statin_Use_CPG.md,True,True,True,True
Condition_and_Medication_Count_FHIRv401.json,Condition_and_Medication_Count_FHIRv401,gpt-5.4-mini,5,no_cpg_no_simplify,True,1.932002305984497,,,openai,Condition_Medication_Count_CPG.md,True,True,True,True
Chlamydia_Screening_Common_CQL.json,ChlamydiaScreening_CDS_UsingCommon,gpt-5.4-mini,5,no_cpg_no_simplify,False,3.8663294315338135,"[In Demographic uses age >= 16 and < 24, which excludes 24-year-old patients; typical chlamydia screening guidance is for sexually active females 16–24 years inclusive. No Screening also appears to use a future-dated ProcedureRequest check (SameOrAfter Today) rather than excluding prior screening orders within the last year, which is not clinically aligned with screening logic.]",,openai,Chlamydia_Screening_CPG.md,True,True,False,True
Adult-Weight-Screening-and-Follow-Up-OpenEMR.json,Adult-Weight-Screening-and-Follow-Up-OpenEMR,gpt-5.4-mini,5,no_cpg_no_simplify,True,2.0430986881256104,,,openai,Adult-Weight-Screening-and-Follow-Up-OpenEMR_CPG.md,True,True,True,True
Breast-Cancer-Screening-OpenEMR.json,Breast-Cancer-Screening-OpenEMR,gpt-5.4-mini,5,no_cpg_no_simplify,False,2.6209840774536133,"The mammogram criterion is logically reversed: `Mammogram` is true when `ProcedureLookBack(...)` is null, meaning no mammogram was found in the lookback period. Clinically, a variable named `Mammogram` would be expected to indicate a completed mammogram, not its absence. This makes the inclusion logic misleading even though the age (40+) and female sex criteria are clinically plausible.",,openai,Breast-Cancer-Screening-OpenEMR_CPG.md,True,True,False,True
Colon-Cancer-Screening-OpenEMR.json,Colon-Cancer-Screening-OpenEMR,gpt-5.4-mini,5,no_cpg_no_simplify,False,2.2755508422851562,"[Colonoscopy lookback interval is clinically incorrect: the ELM checks for no colonoscopy in the last 1 month, but screening eligibility should be based on a much longer interval (typically 10 years for average-risk colonoscopy screening). The inclusion logic is therefore not aligned with clinical guidelines.]",,openai,Colon-Cancer-Screening-OpenEMR_CPG.md,True,True,False,True
Prostate-Cancer-Screening-OpenEMR.json,Prostate-Cancer-Screening-OpenEMR,gpt-5.4-mini,5,no_cpg_no_simplify,False,2.3804478645324707,"[The logic is clinically inconsistent with typical prostate cancer screening guidance: it treats a patient as eligible only if there has been no PSA/DRE/biopsy procedure in the past 1 month, which is not a clinically reasonable lookback for screening history. The screening interval should be based on a longer period and/or explicit prior screening history rather than excluding only very recent procedures.]",,openai,Prostate-Cancer-Screening-OpenEMR_CPG.md,True,True,False,True
Depression_screening.json,DepressionScreening_CDS,gpt-5.4-mini,5,no_cpg_no_simplify,False,1.53544020652771,"[Rationale text is clinically inconsistent: it says ""general adult population (age 12+)"" but age 12+ includes adolescents, not just adults; USPSTF guidance should distinguish adolescents (12-18) from adults.]",,openai,Depression_screening_CPG.md,True,True,False,True
Osteoporosis screening.json,Osteoporosis_Screening_CDS,gpt-5.4-mini,5,no_cpg_no_simplify,False,3.970337390899658,"[Uses FHIR Patient.gender = ""female"" instead of the defined ""Female Administrative Sex"" value set, which is a mismatch for the USPSTF-style population definition; Includes ""Has Recent DEXA Scan"" as an exclusion with a 2-year window, but this exclusion is not part of the stated screening recommendation and may inappropriately suppress screening.]",,openai,Osteoporosis-Screening_CPG.md,True,True,False,True
Hypertension-Screening.json,Hypertension-Screening,gpt-5.4-mini,5,no_cpg_no_simplify,False,2.1808762550354004,"Minimum age is set to 25 years, which is not clinically aligned with typical hypertension screening guidance for adults (usually starts at 18 years).",,openai,Hypertension-Screening_CPG.md,True,True,True,False
